internal_id,song_id,age_at_event_orig,age_at_event_cover,association_orig,association_cover,control_orig,control_cover,NaM_orig,NaM_cover,memory_orig,memory_cover,description_orig,description_cover,emot_content_orig,emot_content_cover,emot_intensity_orig,emot_intensity_cover,energetic_orig,energetic_cover,experience_orig,experience_cover,familiarity_orig,familiarity_cover,important_orig,important_cover,preference_orig,preference_cover,social_orig,social_cover,unique_orig,unique_cover,vivid_orig,vivid_cover
14,2016_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heart it,not at all,not at all,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
14,2017_1,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i heard it a few times on spotify,never heard it,somewhat,not at all,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
14,2017_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never hear it.,not at all,not at all,NA,NA,a little,somewhat,NA,NA,NA,NA,NA,NA
14,2017_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
14,2017_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,n/a,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
14,2017_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,n/a,never heard it,not at all,not at all,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
14,2018_1,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
14,2018_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never head it,not at all,not at all,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
14,2018_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it.,never heard it,not at all,not at all,NA,NA,somewhat,not at all,NA,NA,NA,NA,NA,NA
14,2018_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
14,2018_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it.,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
14,2019_1,NA,NA,/na,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,only heard it once or twice on the radio,i heard it on the car radio a few times while i drove to work,a little,a little,NA,NA,a little,somewhat,NA,NA,NA,NA,NA,NA
14,2019_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
14,2019_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
14,2019_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2008_2,9,10,"After I heard it on that field trip, I was kind of obsessed with it for a while, even though I wouldn't be able to listen to it again for years because I had trouble finding it. 9",no,somewhat spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I heard this song in the car on a girl scout field trip to the Indiana Dunes and it immediately captivated me.,"I heard it in the car on a girl scout field trip and fell in love with it immediately, but had no way to find the song again.",somewhat positive,somewhat positive,not at all,not at all,a little,a little,NA,"After I heard it in the car that first time, it was years before I'd be able to find it again because I wasn't internet savvy at the time. But when I finally did hear it again, I was super excited, even if it wasn't as amazing as I remembered.",very,very,not at all,not at all,NA,somewhat,very,a little,somewhat,very,a little,not at all
15,2008_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I sounds familiar so I must've heard it at some point.,i've heard it before,a little,a little,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
15,2009_2,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I think people were talking about the music video for it and so I listened to it. I can't remember what the music video was like though so maybe I'm thinking of another Gaga song.,i've heard it before,somewhat,somewhat,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
15,2009_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it before. I don't have anything more specific to say.,I've heard it.,a little,a little,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
15,2010_1,12,NA,14-Dec,14-Dec,completely spontaneous,NA,mem,0,TRUE,FALSE,I remember watching a lyric video on YouTube for Tik Tok on repeat until I had the song memorized.,NA,very positive,NA,a little,NA,very,NA,I heard it for the first time at a school dance and got hooked on it.,it was played at every middle school dance i went to and i loved it,extremely,extremely,not at all,NA,love it!,love it!,not at all,NA,a little,NA,a little,NA
15,2010_2,13,12,14-Oct,"I don't have a solid age range, but I do associate it with the point in my life where I listened almost exclusively to country music because that's what my dad listened to. (which as a whole was like, before I can remember up till like age 12)",completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I remember getting a book of country sheet music and this was one of the first songs I learned how to play from it because I loved how the intro sounded.,I just suddenly remembered sitting in the back seat of my dad's old car and singing along with this song as I stared out the window.,somewhat positive,neutral,not at all,not at all,a little,not at all,"i used to listen to country radio all the time, so whenever it was that this came out, i heard it a lot and i loved it",I used to hear it on country radio all the time.,somewhat,very,not at all,not at all,a little,a little,not at all,a little,a little,not at all,somewhat,not at all
15,2010_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it and it's pretty alright.,I kinda like the original.,somewhat,somewhat,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
15,2011_1,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it.,I remember people being obsessed when it came out but I thought it was overrated.,very,somewhat,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2011_2,11,14,13-14,14-15,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I spent a lot of time trying to learn the dance from the music video.,I remember watching the music video over and over to try to learn the dance from it.,neutral,very positive,not at all,a little,somewhat,very,"It felt like it was everywhere when it first came out, and I heard it a lot. I liked it, though.",i dont remember where i heard it but i know i liked it and the dance,very,very,not at all,not at all,somewhat,somewhat,not at all,not at all,very,very,not at all,somewhat
15,2011_3,NA,NA,14-Dec,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,another middle school dance staple,I feel like maybe this was on my iPod in middle school but I don't remember specifically listening to it like I did with the last Katy Perry song. Either it was a different album or I was wrong earlier about that whole album being on my iPod.,very,very,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
15,2011_4,13,13,14-Dec,13-14,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I remembered dancing and lip-syncing around my room with my iPod playing this song.,I remember dancing around my room listening to this whole album on my iPod.,very positive,somewhat positive,a little,not at all,very,somewhat,I used to really love it in middle school. It was on my iPod.,I got an iPod for Christmas one year and that whole Katy Perry album was already on it along with a bunch of other music my brother thought I'd like.,very,very,not at all,not at all,somewhat,a little,not at all,not at all,not at all,not at all,a little,a little
15,2012_1,NA,NA,13-15,14-Dec,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it and I like it well enough.,I heard it a lot when it came out during middle school.,very,somewhat,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
15,2012_2,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,People at school were talking about it so I looked it up and liked it.,i've heard it and I really like it,very,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
15,2012_3,NA,NA,"late middle school, 13-15ish?",13-16,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I heard it at some point during middle school I think and I liked it.,it was played a lot at school dances and i liked it,extremely,very,NA,NA,a lot,somewhat,NA,NA,NA,NA,NA,NA
15,2012_4,NA,NA,14-Dec,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,was super into a cover of it in middle school,"I heard it around the time it came out and remember thinking it was good, but I find it kind of annoying now... but still also kind of good?",very,somewhat,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2012_5,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,"I recognize the singer doing the song (the cover?) and I talked about the group earlier, but I've never heard that particular song.",not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2013_1,NA,NA,14-15,14-15,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I remember people at my school being super obsessed with it. I must've heard bits and pieces from them singing it dozens of times before I ever heard the actual song.,"I heard the original a bunch when it came out when i was in late middle and early high school. I've never heard this version, though.",somewhat,somewhat,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
15,2013_2,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I remember it was super controversial when it came out and I couldn't decide when how I felt about the controversy (I think I may have been in middle school and I didn't fully understand it) but I did decide very quickly how I felt about the song as a whole. I hated it and found it annoying.,i've hated it since i heard it,somewhat,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2013_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I heard it at some point and liked it. I really don't have anything more specific than that.,i was really into a cover of it at some point... in middle school i think but i can't remember,extremely,very,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
15,2013_5,NA,NA,14-15,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I think it was played at a couple school dances in late middle and early high school.,i've heard it,somewhat,a little,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2013_6,NA,NA,14-Dec,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,A band I used to be into in middle school did a cover of it that I used to really like.,"I remember liking a cover of Mirrors better than the original, but it wasn't this cover. I think it was the Boyce Avenue one? It's been years so I can't remember.",somewhat,somewhat,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
15,2014_1,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I heard it a lot when it was new and I always thought it was annoying.,it's annoying,a little,somewhat,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2014_2,14,16,no,no,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I remember discovering a Pokemon themed parody of this song before I heard the original and really liking it.,Maybe this doesn't really count but my first exposure to this song was a Pokemon-themed parody of it and every time I hear the song I just remember watching the parody video for the first time because I thought it was super cool.,somewhat positive,neutral,a little,a little,not at all,a little,I always liked the Pokémon parody song better than the original.,"i heard a parody of it first, which is what i think of when i hear the real song.  at some point i listened to the original and liked it less than the parody",somewhat,somewhat,not at all,not at all,a little,a little,not at all,not at all,a little,somewhat,a little,somewhat
15,2014_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I heard it at some point and thought it was a pretty song.,i heard it at some point and thought it was kinda cute but i wasn't super into it,somewhat,somewhat,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2014_4,15,NA,no,like 16-ish i think?,completely spontaneous,NA,mem,0,TRUE,FALSE,This got played at a school dance and the whole time it was on I was so annoyed because I hate it and think it totally killed the vibe.,NA,somewhat negative,NA,not at all,NA,a little,NA,I heard it at that school dance (have no idea when that dance was or even when this song came out) and immediately hated it.,This got played at so many school dances... in high school I think? But I can't be sure. I wasn't a fan of its continued appearances.,somewhat,somewhat,not at all,NA,not at all,not at all,extremely,NA,somewhat,NA,a little,NA
15,2014_5,NA,NA,14-16,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i used to be really into a cover of it that i heard in... early high school i think?,"I really liked a cover of it by Against The Current and Alex Goot, I think. I heard that before the original and was a bit disappointed by the original version.",very,very,NA,NA,love it!,a lot,NA,NA,NA,NA,NA,NA
15,2015_1,NA,NA,no,14-16 i think? I think it came out during the first half of high school,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,People were really into it when it came out and I ended up hearing it and also liking it.,"I've heard it, I like it.",very,very,NA,NA,a lot,somewhat,NA,NA,NA,NA,NA,NA
15,2015_2,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i can't remember when i heard it or where/how but i've loved it ever since,I heard it at some point and really liked it.,extremely,very,NA,NA,love it!,a lot,NA,NA,NA,NA,NA,NA
15,2015_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I've heard it plenty of times before, but I'm not particularly attached to it.",I heard it a lot when it was new.,somewhat,somewhat,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2015_4,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2015_5,16,16,no,no,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,"I heard it for the first time while sitting in a cafe with a friend after having experienced my first-ever convention, which was a lot of fun.",I was sitting with a friend in a little restaurant near where we went for our first (and my only) anime convention.,very positive,very positive,not at all,a little,a little,somewhat,"I heard it in that café one time and never really cared for it, but I remember my friend being shocked I hadn't fully heard it until that point.","i heard it once in a restaurant with a friend, he was shocked i hadn't heard it before, and i didn't really like it",a little,a little,not at all,not at all,not at all,not at all,extremely,extremely,very,very,a little,a little
15,2016_1,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,I think I've maybe heard it once in a store or something.,not at all,not at all,NA,NA,a little,not at all,NA,NA,NA,NA,NA,NA
15,2016_2,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it before and that's really all I can say.,"I think I've heard it before because the melody sounds familiar, but the voice didn't seem right.",a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2016_3,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it before.,"I've heard the song itself a time or two before, but I have more of a connection to the artist doing the cover. I used to be super into Boyce Avenue when I was in middle school. I listened to almost all of their covers.",a little,a little,NA,NA,a little,not at all,NA,NA,NA,NA,NA,NA
15,2016_4,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I've heard it before. Didn't like it.,"heard it, didn't like it",a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
15,2016_5,NA,NA,no,no,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I heard it at the mall and got super obsessed with it for a little bit, but I couldn't tell you when that was. I think it was when i was in high school but I have no clue.",There was a brief point (I can't remember when) that I was super obsessed with it but then I quickly forgot about it afterward.,very,a little,NA,NA,somewhat,a little,NA,NA,NA,NA,NA,NA
15,2017_1,NA,20,19-21,no,NA,completely spontaneous,0,mem,FALSE,TRUE,NA,"The first time I heard this song it wasn't the original (or this cover), it was a compilation of songs recreated using only Crash Bandicoot's ""whoa"" sound effect and I thought it was hilarious.",NA,very positive,NA,a little,NA,somewhat,"i heard it for the first time in a compilation of songs recreated by using crash bandicoot's ""whoa"" voice clip, and went to listen to the original because the recreation of it already sounded pretty nice",Heard it via a meme video and ended up listening to the original and liking it.,very,very,NA,not at all,a lot,somewhat,NA,a little,NA,somewhat,NA,a little
