Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,22,3,NA,NA,NA,NA,NA,25-30,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know it's an older song that came out ten or so years ago by the band Train, and I have memories connected to ""drops of Jupiter"" by them, but nothing for ""soul sister. """,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,23,18,NA,NA,NA,NA,NA,34-37,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know I heard it on the radio as I drove somewhat recently (few years), but it was never a song I enjoyed a large amount so I never really paid much attention to it.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,24,23,NA,NA,NA,NA,NA,34-37,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,It played everywhere on the radio and I always would turn the station. I did not like the song.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,25,21,NA,NA,NA,NA,NA,32-36,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"It's a coldplay song but I have a hard time placing it on a timeline. I know it played on the radio, and came out in the last decade so I probably listened to it while I drove to work or shopping.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,4,break,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,1,24,NA,NA,NA,NA,NA,30-39,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't recognize the song at all so I have no experience I know of with it.,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,2,23,NA,NA,NA,NA,NA,30-37,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know I heard it on the radio and on TV but I can't think of anything specific than ""listening while in the car.""",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,3,2,NA,NA,NA,NA,NA,25-33,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"It's the song I associate with Lady Gaga most, and I would hear it all the time. I never sought it out or would listen by my own choosing though. I don't hate it, but I grew tired of it pretty quickly.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,4,16,NA,NA,NA,NA,NA,30-39,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I only somewhat recognize the song, but I don't know the artist.",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,5,17,NA,NA,NA,NA,NA,28-34,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Something about the song is recognizable, but I don't know the artist and I can't think of a specific experience I've had with the song.",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,6,22,NA,NA,NA,NA,35,35-37,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I remember hearing a car in front of me in a drive-thru (Mcdonald's I think) blasting the song while they were ordering and the employee fussing that they couldn't hear them because of the loudness of the song.,NA,somewhat positive,not at all,somewhat,Heard it on the radio all the time when I would drive to work or shop.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,a little,very,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,7,21,NA,NA,NA,NA,NA,I don't recognize it.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I have none as I don't recognize the song.,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,8,11,NA,NA,NA,NA,NA,28-32,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I recognize the song but not the artist. I don't have any specific memory or experience that I attach to the song.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,9,12,NA,NA,NA,NA,NA,No idea the age range. I don't recognize the artist and the song somewhat sounds familiar but can't place it.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't recognize the artist but the song sounds vaguely familiar.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,10,19,NA,NA,NA,NA,31,30-34,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Talking to a girl I met on a dating app.,NA,neutral,somewhat,somewhat,I remember listening to it while talking with a girl I met on a social dating app. I know I also heard it a ton on the radio and in pop culture.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,very,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,11,5,NA,NA,NA,NA,NA,27-31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Lyrics sound familiar but I can't place the artist. I assume I heard the song on the radio, but don't remember.",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,12,8,NA,NA,NA,NA,28,It's connected with my studying for the GRE and going back to school.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Talking about the song while studying with a friend at an IHOP to take the GRE.,NA,neutral,somewhat,somewhat,"I remember loving the hook from the moment I heard it and then talking with my friends about it. I was a big ""FUN"" fan before they made it big so seeing them come out with this song was cool.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,very,very,NA,NA,very,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,13,9,NA,NA,NA,NA,NA,27-31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know it was on the radio, but it never connected with me emotionally and I think I got bored of hearing it.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,14,10,NA,NA,NA,NA,NA,29-32,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know it was played a ton on the radio, and I know robin thicke got in trouble around the time of the video but I don't have a personal memory attached to it.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,15,15,NA,NA,NA,NA,NA,30-33,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I like Ed Sheeran but his songs are hard to place for me and I can't tell when one came before another. I don't have any memories or experiences where his songs have connected me so other than hearing him on the radio I don't have any experience I can remember.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,16,6,NA,NA,NA,NA,28,27-30,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Playing hide and seek with my dog during july 4th in my backyard.,NA,very positive,a little,very,Heard it play often in the summer and connect it with fireworks because I remember celebrating july 4th in my backyard with friends and family and playing with my dog around a big oak tree.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,very,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,17,7,NA,NA,NA,NA,NA,28-31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I remember hearing it and liking it but thinking it a weird pop song. It didn't have a ton of staying power as I remember. I heard it mostly in the car.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,18,25,NA,NA,NA,NA,NA,30-36,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I heard it all the time on the radio when driving, that's about it.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,19,18,NA,NA,NA,NA,NA,30-35,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard it on the radio while driving and got tired of hearing it.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,20,13,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I know this is a john legend song, but what I heard was some odd cover of it that I don't recognize.  I have no experience with this version of the song.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,21,3,NA,NA,NA,NA,NA,26-31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"This is a cover of a Kesha song, and I have no experience with the cover but I have heard the kesha song a ton over the years. It was on the radio all the time and I grew to dislike it because of how often it was played.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,22,20,NA,NA,NA,NA,32,32-34,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,"Seeing Jimmy Fallon talk about and perform the song as a bit and talk about it as the ""song of the summer.""",NA,neutral,not at all,a little,"I know it was a huge hit when it came out and was considered the ""song of the summer"" which is the first time I really paid attention to the fact that they would call some songs ""the song of the summer.""",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,a little,a little,NA,NA,a little,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,23,14,NA,NA,NA,NA,NA,28-31,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I don't remember the artist, but I know I've heard the song play all the time on the radio.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,24,1,NA,NA,NA,NA,NA,I didn't recognize the song.,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I didn't recognize the song or the artist so I can't place it.,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,5,main task 2,25,4,NA,NA,NA,NA,NA,25-30,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I remember hearing it in the first few years I moved to the city I'm in now. I drove a different car and I remember listening to the song in that car but I don't have a specific memory of doing so.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,6,post survey,1,1,1,3,"Driving, Studying/Reading, Exercising, Cleaning",39,NA,NA,2,1,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"Pop, folk, rock",NA,3,1,NA,"I listen more to streaming and movie soundtracks, but I still hear a ton of popular music through the radio in the car.",pretty much the same as I've done it when I was younger. I've never been as obsessed with music as my friends and others seem to be.,2,NA,1,15-30,1,not a musician,1,5,NA,1,NA,"Pandora, Spotify, Youtube",4,NA,,1,2,4,1,option_0,NA,NA,NA,4,NA,yes,NA,NA,2023-02-08T23:57:52Z,598202,group_1,684868,session_1,1,2023-02-08T22:17:22Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,1,consent,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,2,instructions,1,1,NA,NA,NA,NA,13,14-15,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,The memory I recall is hearing this song on the radio when my dad picked me up from school and sang along with him.,NA,option_4,option_0,option_2,I would hear this song all the time on the radio in 2016.,NA,option_3,NA,NA,NA,NA,NA,NA,NA,NA,option_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,option_2,,NA,NA,NA,NA,NA,option_2,option_0,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,2,3,NA,NA,NA,NA,6,9-Aug,NA,NA,NA,NA,NA,1,completely deliberate,NA,NA,This was a song sung by a teen in a singing group who would show up every weekend at my local town center.,NA,very positive,somewhat,somewhat,I would hear this song on the radio and hear it live.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,3,12,NA,NA,NA,NA,12,13-Dec,NA,NA,NA,NA,NA,1,neither,NA,NA,I remember watching the music video of this song when it came out with my friends.,NA,neutral,not at all,somewhat,Heard it on the radio and at school dances.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,very,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,4,2,NA,NA,NA,NA,6,8-Jun,NA,NA,NA,NA,NA,1,neither,NA,NA,I remember dancing to this song with my friend at her house when I was little,NA,somewhat positive,not at all,very,I would hear it all the time at school parties and the radio.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,very,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,5,7,NA,NA,NA,NA,12,13-Dec,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,This used to be my dad and I's favorite song in 2013. We would always sing it in the car on the way to school.,NA,very positive,somewhat,very,"When the song came out, I was a big fan of Ellie Goulding.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,6,10,NA,NA,NA,NA,11,13-Dec,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I remember listening to this song with my uncle when I traveled to Colombia when it had just come out.,NA,somewhat positive,somewhat,somewhat,This song was super popular when I was entering my teen years and I heard it everywhere.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,a little,somewhat,NA,NA,very,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,7,15,NA,NA,NA,NA,12,13-14,NA,NA,NA,NA,NA,1,neither,NA,NA,I remember seeing the music video for this song and being confused.,NA,neutral,not at all,not at all,I would hear this song on the radio all the time.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,not at all,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,8,4,NA,NA,NA,NA,11,11-Oct,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,This song was my absolute favorite in 2012. My parents even bought me Adele's CD and let me play it in the car whenever I wanted.,NA,very positive,very,very,I have always loved this song and love singing it during karaoke.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,somewhat,not at all,NA,NA,extremely,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,9,14,NA,NA,NA,NA,13,13-14,NA,NA,NA,NA,NA,1,neither,NA,NA,I remember hearing this song playing from someone's computer at school because it had gone viral.,NA,neutral,not at all,somewhat,This song was super popular in 2015 and I would hear it everywhere.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,somewhat,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,10,6,NA,NA,NA,NA,10,11-Oct,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I remember watching the music video for this song with my friends during a playdate.,NA,somewhat positive,somewhat,somewhat,This song was everyone's favorite in 2012 and it was played everywhere I went.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,very,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
1,block_1,3,main task 1,11,21,NA,NA,NA,NA,14,14-15,NA,NA,NA,NA,NA,1,neither,NA,NA,I remember hearing this song on spotify and liking it.,NA,somewhat positive,a little,a little,This song is from one of my favorite bands since middle school.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,not at all,not at all,NA,NA,somewhat,yes,NA,NA,2023-02-08T23:29:36Z,598203,group_1,684869,session_1,1,2023-02-08T22:17:38Z,NA,NA,NA,not measured,NA,TRUE
