Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,20,20,,,,,14,Freshman year of high school (14),,,,,,1,somewhat spontaneous,,,"Was with my friend in 9th grade government class discussing the song and comparing to another hit song at the time, arguing about which was better.",,neutral,very,very,From one of my top 5 favorite artists,,extremely,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,somewhat,very,,,very,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,25,,,,,,Junior year of high school (16),,,,,,1,,,,,,,,,"Heard it at the beach in Ocean City, MD",,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,14,,,,,12,Middle school: 12 years old,,,,,,1,completely spontaneous,,,Heard song during movie in 2015,,very negative,extremely,very,Heard the song in one of my favorite movies' soundtrack,,extremely,,,,,,,,,very,,,,,,,,,,,,love it!,,,,,,,very,very,,,very,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,23,,,,,,High school (15-16),,,,,,1,,,,,,,,,Heard on radio and social media a lot,,extremely,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,7,,,,,,8 years old,,,,,,1,,,,,,,,,Heard on radio a lot,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,8,,,,,,N/A,,,,,,1,,,,,,,,,Heard on radio maybe once or twice,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,21,,,,,,High school sophomore year (15),,,,,,1,,,,,,,,,Heard on radio and social media a lot at the time,,very,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,23,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before today,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,12,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before today,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,6,,,,,,Elementary school days (9-11),,,,,,1,,,,,,,,,Heard on radio a few times,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,2,,,,,,N/A,,,,,,1,,,,,,,,,Heard on radio or TV a few times,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,7,,,,,,Elementary school days (8-10),,,,,,1,,,,,,,,,Heard on radio and TV,,a little,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,16,,,,,,Middle school (11-13),,,,,,1,,,,,,,,,Classmate may have played it in class once and heard it on Pandora,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,5,,,,,8,Elementary school days (8-10),,,,,,1,completely spontaneous,,,Listening and talking about the song as I was bouncing on a trampoline with a few close friends,,somewhat positive,very,extremely,"Heard it everywhere back in elementary school: TV, radio, friends' birthday parties, etc.",,extremely,,,,,,,,,extremely,,,,,,,,,,,,somewhat,,,,,,,extremely,extremely,,,very,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,14,,,,,,N/A,,,,,,1,,,,,,,,,Heard on Pandora music,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,25,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before today,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,17,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before hearing it on this survey,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,15,,,,,,Heard here and there when about four years ago,,,,,,1,,,,,,,,,Heard on radio and in movies,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,9,,,,,,N/A,,,,,,1,,,,,,,,,Heard it at least a few times a year every year for the past 8 years,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,3,,,,,,Elementary school days (10),,,,,,1,,,,,,,,,Heard on YouTube,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,1,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before today,,not at all,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,11,,,,,12,Middle school (12-13),,,,,,1,somewhat deliberate,,,Presented a presentation about this song to my class in 7th grade,,neutral,not at all,very,"Heard it on radio a lot, and bought the song on iTunes",,very,,,,,,,,,somewhat,,,,,,,,,,,, a lot,,,,,,,very,very,,,somewhat,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,24,,,,,,N/A,,,,,,1,,,,,,,,,Heard it on the radio once,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,4,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before today,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,19,,,,,,Middle school (12-13),,,,,,1,,,,,,,,,"I hate this song so much, it was very overplayed on the radio and everywhere",,extremely,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,22,,,,,,N/A,,,,,,1,,,,,,,,,I hate this song,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,10,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it,,not at all,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,20,,,,,,High school (14),,,,,,1,,,,,,,,,Heard it from a friend showing me it,,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,13,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,18,,,,,13,Middle school (13),,,,,,1,completely deliberate,,,Heard this song at a dance when my crush was dancing with another man,,very negative,extremely,a little,Heard on radio and had it saved on my phone,,very,,,,,,,,,a little,,,,,,,,,,,, a lot,,,,,,,very,extremely,,,a little,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,8,,,,,,17 years old,,,,,,1,,,,,,,,,Heard it in passing,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,5,"Driving, working out, doing chores, hanging with my friends",20,,,1,2,1,1,4,1,,1,5,,5,,,,,,,"Rap, Hip-Hop, EDM",,2,3,,My music taste has 'matured' a lot more I'd say. Shifting from pure trap/rap to more diverse genres.,Same as above,6,,3,2-3hrs,1,Not a musician,1,3,,1,,Spotify,5,,,4,6,3,2,option_1,,,,1,,yes,,,2023-02-08T22:56:09.000Z,598146,group_1,684812,session_1,1,2023-02-08T21:56:14.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,,,1,neither,,,,,option_2,option_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,somewhat,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,25,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,12,,,,,,N/A,,,,,,1,,,,,,,,,Never heard it before.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,16,,,,,,N/A,,,,,,1,,,,,,,,,never heard it before,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,10,,,,,,N/A,,,,,,1,,,,,,,,,N/A,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,21,,,,,,N/A,,,,,,1,,,,,,,,,N/A,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,4,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,15,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,7,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,17,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,18,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,13,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,19,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,20,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,2,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,24,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,8,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,14,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,6,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,5,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,1,,,,,35,35,,,,,,1,somewhat spontaneous,,,At a bar,,somewhat positive,a little,very,always playing at a bar.,,very,,,,,,,,,not at all,,,,,,,,,,,,somewhat,,,,,,,very,not at all,,,a little,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,11,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,9,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,23,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,3,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,22,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,19,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,5,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,6,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,20,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,2,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,24,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,21,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,22,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,23,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,3,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,17,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,4,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,13,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,18,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,15,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,14,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,12,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,7,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,25,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,8,,,,,,n/a,,,,,,1,,,,,,,,,n/a,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-08T22:30:35.000Z,598149,group_1,684815,session_1,1,2023-02-08T21:57:46.000Z,,,,not measured,,TRUE
